CosechaID,FechaID,FechaCosecha,FundoID,ParcelaID,CuadrillaID,ProductorID,LoteCampoID,Campania,KgCosechados,KgRechazadosCampo,HorasHombre,CostoCosechaSoles
10408,20251122,2025-11-22,FND0021,PAR00069,CUAD013,PROD016,LC-2025-010408,2025,3518.32,238.48,35.16,2862.65
10410,20250517,2025-05-17,FND0021,PAR00070,CUAD010,PROD016,LC-2025-010410,2025,3259.2,244.37,30.85,3020.9
10428,20250903,2025-09-03,FND0022,PAR00071,CUAD015,PROD017,LC-2025-010428,2025,3767.36,131.06,41.92,2378.83
10440,20250630,2025-06-30,FND0022,PAR00072,CUAD010,PROD017,LC-2025-010440,2025,16210.04,1086.94,243.36,10502.7
10449,20250904,2025-09-04,FND0022,PAR00072,CUAD005,PROD017,LC-2025-010449,2025,8346.75,713.41,97.09,8602.65
10457,20251119,2025-11-19,FND0022,PAR00072,CUAD005,PROD017,LC-2025-010457,2025,7731.63,686.97,110.61,7674.13
10460,20250503,2025-05-03,FND0022,PAR00073,CUAD007,PROD017,LC-2025-010460,2025,3629.18,327.14,54.85,3518.52
10508,20250828,2025-08-28,FND0023,PAR00076,CUAD018,PROD017,LC-2025-010508,2025,21733.66,2170.03,275.42,18445.22
10511,20250627,2025-06-27,FND0023,PAR00077,CUAD006,PROD017,LC-2025-010511,2025,9357.58,255.29,78.07,8722.82
10513,20250830,2025-08-30,FND0023,PAR00077,CUAD003,PROD017,LC-2025-010513,2025,3534.64,264.74,37.08,3001.16
10515,20251024,2025-10-24,FND0023,PAR00077,CUAD004,PROD017,LC-2025-010515,2025,2132.82,127.64,24.99,1492.85
10518,20250717,2025-07-17,FND0023,PAR00078,CUAD013,PROD017,LC-2025-010518,2025,10137.8,757.71,90.66,10573.76
10549,20250610,2025-06-10,FND0024,PAR00081,CUAD014,PROD018,LC-2025-010549,2025,13390.69,1146.47,144.95,13234.18
10559,20251016,2025-10-16,FND0024,PAR00081,CUAD003,PROD018,LC-2025-010559,2025,12496.12,630.91,142.98,14084.61
10561,20251121,2025-11-21,FND0024,PAR00081,CUAD008,PROD018,LC-2025-010561,2025,8136.15,572.31,80.46,5560.16
10567,20250602,2025-06-02,FND0024,PAR00082,CUAD005,PROD018,LC-2025-010567,2025,970.1,83.24,12.32,881.63
10573,20250801,2025-08-01,FND0024,PAR00082,CUAD016,PROD018,LC-2025-010573,2025,7939.26,283.49,85.07,6876.73
10582,20251023,2025-10-23,FND0024,PAR00082,CUAD010,PROD018,LC-2025-010582,2025,3290.29,237.07,38.13,3010.78
10588,20250509,2025-05-09,FND0024,PAR00083,CUAD003,PROD018,LC-2025-010588,2025,4957.11,380.42,70.14,3795.66
10602,20250915,2025-09-15,FND0024,PAR00083,CUAD014,PROD018,LC-2025-010602,2025,18181.37,683.35,238.05,19564.0
10608,20251114,2025-11-14,FND0024,PAR00083,CUAD005,PROD018,LC-2025-010608,2025,16389.21,641.12,238.51,13324.76
10625,20251104,2025-11-04,FND0024,PAR00085,CUAD008,PROD018,LC-2025-010625,2025,3914.05,174.55,53.16,3519.47
10630,20250610,2025-06-10,FND0024,PAR00086,CUAD009,PROD018,LC-2025-010630,2025,25121.56,1922.68,329.99,18804.41
10671,20250812,2025-08-12,FND0025,PAR00089,CUAD006,PROD018,LC-2025-010671,2025,16170.03,1156.89,169.85,11659.64
10714,20250806,2025-08-06,FND0025,PAR00091,CUAD007,PROD018,LC-2025-010714,2025,4241.47,287.31,58.46,3242.52
10716,20250823,2025-08-23,FND0025,PAR00091,CUAD006,PROD018,LC-2025-010716,2025,10152.27,250.13,143.9,8954.61
10718,20250909,2025-09-09,FND0025,PAR00091,CUAD005,PROD018,LC-2025-010718,2025,21479.32,1233.96,189.78,20156.13
10724,20250628,2025-06-28,FND0025,PAR00092,CUAD001,PROD018,LC-2025-010724,2025,6944.24,309.69,107.51,6999.38
10727,20250919,2025-09-19,FND0025,PAR00092,CUAD015,PROD018,LC-2025-010727,2025,13161.48,1024.58,123.01,15077.51
10731,20250526,2025-05-26,FND0025,PAR00093,CUAD017,PROD018,LC-2025-010731,2025,14617.34,950.78,270.92,12393.15
10741,20250816,2025-08-16,FND0025,PAR00093,CUAD012,PROD018,LC-2025-010741,2025,6574.8,365.7,60.86,5038.55
10767,20250704,2025-07-04,FND0026,PAR00096,CUAD003,PROD018,LC-2025-010767,2025,27481.75,713.92,291.14,24723.49
10770,20250804,2025-08-04,FND0026,PAR00096,CUAD014,PROD018,LC-2025-010770,2025,2893.56,134.92,38.97,2317.52
10773,20250903,2025-09-03,FND0026,PAR00096,CUAD012,PROD018,LC-2025-010773,2025,25511.53,1294.97,374.23,21934.44
10780,20250102,2025-01-02,FND0026,PAR00097,CUAD009,PROD018,LC-2025-010780,2025,8401.74,510.01,73.82,6640.93
10796,20250915,2025-09-15,FND0026,PAR00097,CUAD014,PROD018,LC-2025-010796,2025,3620.19,285.24,32.14,2808.24
10798,20251002,2025-10-02,FND0026,PAR00097,CUAD012,PROD018,LC-2025-010798,2025,9743.22,684.96,111.9,8877.19
10810,20250121,2025-01-21,FND0026,PAR00099,CUAD011,PROD018,LC-2025-010810,2025,17189.46,892.3,213.89,14393.98
10839,20250704,2025-07-04,FND0027,PAR00100,CUAD018,PROD019,LC-2025-010839,2025,5092.63,425.85,47.32,3607.01
10861,20250719,2025-07-19,FND0028,PAR00101,CUAD010,PROD020,LC-2025-010861,2025,11934.88,1070.26,98.47,8142.03
10869,20250917,2025-09-17,FND0028,PAR00101,CUAD002,PROD020,LC-2025-010869,2025,13183.16,574.66,180.88,12118.97
10880,20250705,2025-07-05,FND0028,PAR00102,CUAD014,PROD020,LC-2025-010880,2025,2669.01,58.54,45.24,2620.28
10881,20250710,2025-07-10,FND0028,PAR00102,CUAD012,PROD020,LC-2025-010881,2025,3929.7,224.89,40.77,3948.77
10908,20251027,2025-10-27,FND0029,PAR00104,CUAD004,PROD021,LC-2025-010908,2025,7141.03,665.77,87.01,5437.58
10918,20250726,2025-07-26,FND0029,PAR00106,CUAD014,PROD021,LC-2025-010918,2025,18109.64,1570.73,224.11,14293.1
10929,20250616,2025-06-16,FND0029,PAR00107,CUAD012,PROD021,LC-2025-010929,2025,8742.92,448.4,115.83,7297.14
10938,20250830,2025-08-30,FND0029,PAR00107,CUAD005,PROD021,LC-2025-010938,2025,10867.57,571.3,139.99,8631.74
10973,20250814,2025-08-14,FND0029,PAR00109,CUAD014,PROD021,LC-2025-010973,2025,11239.57,397.79,171.7,9656.27
10975,20250916,2025-09-16,FND0029,PAR00109,CUAD012,PROD021,LC-2025-010975,2025,9668.72,421.9,144.57,8689.9
11015,20250903,2025-09-03,FND0030,PAR00113,CUAD016,PROD021,LC-2025-011015,2025,2241.2,89.63,26.7,1163.38
11018,20250621,2025-06-21,FND0030,PAR00114,CUAD005,PROD021,LC-2025-011018,2025,2771.14,143.75,24.72,2940.39
11021,20250807,2025-08-07,FND0030,PAR00114,CUAD012,PROD021,LC-2025-011021,2025,9760.84,486.16,109.61,8680.71
11027,20250120,2025-01-20,FND0030,PAR00115,CUAD002,PROD021,LC-2025-011027,2025,5372.91,248.49,57.66,4211.11
11032,20250620,2025-06-20,FND0030,PAR00115,CUAD018,PROD021,LC-2025-011032,2025,14359.67,1413.26,184.9,12615.27
11037,20250806,2025-08-06,FND0030,PAR00115,CUAD013,PROD021,LC-2025-011037,2025,21250.55,952.13,531.26,15299.2
11038,20250819,2025-08-19,FND0030,PAR00115,CUAD004,PROD021,LC-2025-011038,2025,3243.57,16.22,57.18,3434.93
11055,20250818,2025-08-18,FND0030,PAR00116,CUAD002,PROD021,LC-2025-011055,2025,5866.88,329.26,74.75,4391.36
11078,20250913,2025-09-13,FND0031,PAR00118,CUAD017,PROD022,LC-2025-011078,2025,22642.6,952.93,291.0,24467.15
11092,20250829,2025-08-29,FND0031,PAR00119,CUAD018,PROD022,LC-2025-011092,2025,7084.8,413.62,81.02,4694.12
11093,20250904,2025-09-04,FND0031,PAR00119,CUAD015,PROD022,LC-2025-011093,2025,7071.16,332.22,71.37,6828.21
11125,20251006,2025-10-06,FND0032,PAR00121,CUAD018,PROD022,LC-2025-011125,2025,2213.97,147.3,42.51,1867.66
11147,20250920,2025-09-20,FND0032,PAR00122,CUAD005,PROD022,LC-2025-011147,2025,5834.8,352.66,77.93,4825.32
11205,20251013,2025-10-13,FND0033,PAR00125,CUAD007,PROD023,LC-2025-011205,2025,10009.78,733.39,82.57,6493.09
11217,20250826,2025-08-26,FND0033,PAR00126,CUAD017,PROD023,LC-2025-011217,2025,11910.99,466.67,125.25,12571.73
11228,20250602,2025-06-02,FND0033,PAR00127,CUAD013,PROD023,LC-2025-011228,2025,1972.62,129.36,22.12,1174.03
11245,20251017,2025-10-17,FND0033,PAR00127,CUAD004,PROD023,LC-2025-011245,2025,9149.75,209.09,155.03,10100.15
11248,20251206,2025-12-06,FND0033,PAR00127,CUAD010,PROD023,LC-2025-011248,2025,11671.19,784.52,151.71,7970.35
11263,20251003,2025-10-03,FND0034,PAR00130,CUAD012,PROD024,LC-2025-011263,2025,5083.43,224.54,59.96,3321.11
11264,20250125,2025-01-25,FND0034,PAR00131,CUAD005,PROD024,LC-2025-011264,2025,15004.04,723.59,166.03,11126.73
11277,20250609,2025-06-09,FND0034,PAR00132,CUAD011,PROD024,LC-2025-011277,2025,10451.07,669.73,96.7,8414.94
11300,20251010,2025-10-10,FND0035,PAR00133,CUAD004,PROD024,LC-2025-011300,2025,7722.98,290.83,127.93,6965.25
11301,20251108,2025-11-08,FND0035,PAR00133,CUAD017,PROD024,LC-2025-011301,2025,20564.06,1566.42,341.41,17212.46
11302,20251129,2025-11-29,FND0035,PAR00133,CUAD009,PROD024,LC-2025-011302,2025,3136.03,293.06,39.37,2446.07
11321,20250604,2025-06-04,FND0035,PAR00136,CUAD009,PROD024,LC-2025-011321,2025,3735.2,225.94,61.84,3319.24
11326,20250808,2025-08-08,FND0035,PAR00136,CUAD004,PROD024,LC-2025-011326,2025,18944.22,1114.9,208.97,15231.65
11344,20250902,2025-09-02,FND0035,PAR00137,CUAD015,PROD024,LC-2025-011344,2025,7206.59,246.07,70.18,6465.41
11346,20250923,2025-09-23,FND0035,PAR00137,CUAD002,PROD024,LC-2025-011346,2025,6412.28,403.72,109.03,4467.08
11351,20250114,2025-01-14,FND0036,PAR00138,CUAD007,PROD025,LC-2025-011351,2025,17063.23,620.65,173.26,12070.29
11365,20251028,2025-10-28,FND0036,PAR00138,CUAD014,PROD025,LC-2025-011365,2025,26335.63,1502.63,241.53,26731.13
11382,20250708,2025-07-08,FND0037,PAR00140,CUAD016,PROD026,LC-2025-011382,2025,12878.94,488.07,190.26,11243.87
11387,20250904,2025-09-04,FND0037,PAR00140,CUAD002,PROD026,LC-2025-011387,2025,11263.05,658.48,100.16,8659.85
11394,20250620,2025-06-20,FND0038,PAR00141,CUAD013,PROD027,LC-2025-011394,2025,15844.81,886.21,151.76,15640.94
11413,20251017,2025-10-17,FND0038,PAR00142,CUAD005,PROD027,LC-2025-011413,2025,13555.08,1319.64,170.6,11507.02
11419,20250924,2025-09-24,FND0038,PAR00143,CUAD004,PROD027,LC-2025-011419,2025,12308.71,561.83,115.79,11209.89
11432,20250820,2025-08-20,FND0038,PAR00144,CUAD008,PROD027,LC-2025-011432,2025,4207.36,190.44,54.34,3147.57
11437,20250918,2025-09-18,FND0038,PAR00144,CUAD012,PROD027,LC-2025-011437,2025,9349.01,549.04,104.0,10345.14
11443,20251107,2025-11-07,FND0038,PAR00144,CUAD016,PROD027,LC-2025-011443,2025,4431.37,137.94,86.57,3106.6
11446,20250716,2025-07-16,FND0039,PAR00145,CUAD014,PROD027,LC-2025-011446,2025,3805.25,144.55,43.4,3711.9
11447,20250827,2025-08-27,FND0039,PAR00145,CUAD007,PROD027,LC-2025-011447,2025,4481.09,395.41,67.33,3710.74
11453,20250613,2025-06-13,FND0039,PAR00146,CUAD001,PROD027,LC-2025-011453,2025,16972.98,1007.62,247.69,12220.42
11469,20251121,2025-11-21,FND0039,PAR00146,CUAD017,PROD027,LC-2025-011469,2025,3420.87,257.02,51.7,2545.08
11478,20250728,2025-07-28,FND0039,PAR00147,CUAD001,PROD027,LC-2025-011478,2025,5444.09,143.68,51.51,4717.47
11508,20250106,2025-01-06,FND0040,PAR00151,CUAD003,PROD028,LC-2025-011508,2025,9531.63,522.28,110.29,7968.19
11521,20251011,2025-10-11,FND0040,PAR00151,CUAD007,PROD028,LC-2025-011521,2025,4076.27,178.95,44.43,3320.41
11527,20250715,2025-07-15,FND0040,PAR00152,CUAD007,PROD028,LC-2025-011527,2025,9474.17,850.0,118.07,6547.4
11529,20250812,2025-08-12,FND0040,PAR00152,CUAD014,PROD028,LC-2025-011529,2025,6417.62,574.48,81.9,6289.23
11539,20250730,2025-07-30,FND0040,PAR00153,CUAD005,PROD028,LC-2025-011539,2025,7819.81,255.53,104.14,6326.81
11540,20250815,2025-08-15,FND0040,PAR00153,CUAD014,PROD028,LC-2025-011540,2025,2852.59,186.4,47.32,2819.13
11559,20250719,2025-07-19,FND0040,PAR00155,CUAD012,PROD028,LC-2025-011559,2025,11975.79,1175.59,146.62,7155.9
11563,20250925,2025-09-25,FND0040,PAR00155,CUAD017,PROD028,LC-2025-011563,2025,2001.62,162.89,50.04,1814.39
11567,20250502,2025-05-02,FND0040,PAR00156,CUAD009,PROD028,LC-2025-011567,2025,4744.17,370.1,61.99,4302.52
11584,20250621,2025-06-21,FND0041,PAR00158,CUAD017,PROD028,LC-2025-011584,2025,13582.25,1004.59,143.3,13213.92
11585,20250627,2025-06-27,FND0041,PAR00158,CUAD002,PROD028,LC-2025-011585,2025,2811.9,47.71,33.71,1978.14
11588,20250716,2025-07-16,FND0041,PAR00158,CUAD016,PROD028,LC-2025-011588,2025,7500.33,297.44,123.21,5424.84
11592,20250829,2025-08-29,FND0041,PAR00158,CUAD010,PROD028,LC-2025-011592,2025,7688.98,483.71,83.17,5937.09
11599,20251030,2025-10-30,FND0041,PAR00158,CUAD002,PROD028,LC-2025-011599,2025,4278.09,212.02,50.14,3534.21
11611,20250828,2025-08-28,FND0041,PAR00159,CUAD015,PROD028,LC-2025-011611,2025,6957.59,442.09,75.92,6609.14
11613,20250908,2025-09-08,FND0041,PAR00159,CUAD005,PROD028,LC-2025-011613,2025,12952.53,541.04,169.99,14209.16
11634,20251018,2025-10-18,FND0041,PAR00161,CUAD003,PROD028,LC-2025-011634,2025,17366.93,1195.81,188.38,13417.57
11656,20250501,2025-05-01,FND0041,PAR00164,CUAD004,PROD028,LC-2025-011656,2025,3357.55,208.37,33.68,2963.1
11661,20250707,2025-07-07,FND0041,PAR00164,CUAD018,PROD028,LC-2025-011661,2025,6327.11,400.06,90.71,6729.63
11663,20250717,2025-07-17,FND0041,PAR00164,CUAD015,PROD028,LC-2025-011663,2025,2924.65,165.12,25.52,2766.99
11671,20250904,2025-09-04,FND0041,PAR00164,CUAD010,PROD028,LC-2025-011671,2025,8642.93,439.8,101.19,7506.58
11673,20251003,2025-10-03,FND0041,PAR00164,CUAD009,PROD028,LC-2025-011673,2025,836.23,53.23,10.51,597.6
11686,20250812,2025-08-12,FND0042,PAR00165,CUAD015,PROD028,LC-2025-011686,2025,11454.1,371.22,146.03,8961.19
11690,20251004,2025-10-04,FND0042,PAR00165,CUAD013,PROD028,LC-2025-011690,2025,4205.09,162.98,32.64,3585.8
11700,20250910,2025-09-10,FND0042,PAR00166,CUAD009,PROD028,LC-2025-011700,2025,22039.84,1024.45,270.66,20496.89
11704,20250121,2025-01-21,FND0042,PAR00167,CUAD018,PROD028,LC-2025-011704,2025,10142.66,410.24,124.24,10980.04
11709,20250724,2025-07-24,FND0042,PAR00167,CUAD005,PROD028,LC-2025-011709,2025,12621.0,820.31,162.66,8290.79
11713,20250916,2025-09-16,FND0042,PAR00167,CUAD006,PROD028,LC-2025-011713,2025,9513.31,103.61,140.48,8406.33
11720,20250630,2025-06-30,FND0042,PAR00168,CUAD016,PROD028,LC-2025-011720,2025,2978.26,209.55,32.16,1948.11
11740,20250707,2025-07-07,FND0042,PAR00169,CUAD008,PROD028,LC-2025-011740,2025,4042.95,259.91,38.13,4247.29
11749,20250906,2025-09-06,FND0042,PAR00169,CUAD001,PROD028,LC-2025-011749,2025,7603.11,440.76,64.6,8262.25
11766,20251024,2025-10-24,FND0042,PAR00170,CUAD004,PROD028,LC-2025-011766,2025,16121.81,842.31,168.87,13549.32
11771,20250611,2025-06-11,FND0042,PAR00171,CUAD016,PROD028,LC-2025-011771,2025,2653.37,264.42,43.84,2059.59
11791,20250821,2025-08-21,FND0042,PAR00172,CUAD010,PROD028,LC-2025-011791,2025,9529.35,682.11,110.28,8234.45
11799,20251220,2025-12-20,FND0042,PAR00172,CUAD012,PROD028,LC-2025-011799,2025,25943.16,676.95,289.85,22293.73
11802,20250702,2025-07-02,FND0043,PAR00173,CUAD001,PROD028,LC-2025-011802,2025,14987.52,1001.94,157.35,12054.73
11815,20250717,2025-07-17,FND0043,PAR00174,CUAD014,PROD028,LC-2025-011815,2025,2989.1,220.75,43.29,2300.46
11817,20250815,2025-08-15,FND0043,PAR00174,CUAD005,PROD028,LC-2025-011817,2025,10588.9,580.31,116.15,7254.46
11819,20250908,2025-09-08,FND0043,PAR00174,CUAD003,PROD028,LC-2025-011819,2025,16863.91,943.31,150.5,11937.01
11831,20250110,2025-01-10,FND0043,PAR00176,CUAD011,PROD028,LC-2025-011831,2025,8366.98,431.24,88.74,7960.22
11834,20250616,2025-06-16,FND0043,PAR00176,CUAD018,PROD028,LC-2025-011834,2025,2898.32,188.01,29.95,3136.22
11839,20250903,2025-09-03,FND0043,PAR00176,CUAD008,PROD028,LC-2025-011839,2025,7716.42,285.47,70.32,6148.56
11840,20250925,2025-09-25,FND0043,PAR00176,CUAD011,PROD028,LC-2025-011840,2025,436.26,18.66,4.01,377.76
11843,20251204,2025-12-04,FND0043,PAR00176,CUAD014,PROD028,LC-2025-011843,2025,7990.55,342.99,94.35,7040.71
11853,20250801,2025-08-01,FND0044,PAR00177,CUAD006,PROD029,LC-2025-011853,2025,6745.81,371.84,90.35,5347.62
11864,20251126,2025-11-26,FND0044,PAR00177,CUAD005,PROD029,LC-2025-011864,2025,10793.68,557.86,105.47,11407.76
11872,20250703,2025-07-03,FND0044,PAR00178,CUAD017,PROD029,LC-2025-011872,2025,4290.74,130.67,52.62,3484.26
11880,20250909,2025-09-09,FND0044,PAR00178,CUAD011,PROD029,LC-2025-011880,2025,12152.8,626.1,121.53,9197.01
11886,20250508,2025-05-08,FND0044,PAR00179,CUAD007,PROD029,LC-2025-011886,2025,11600.82,431.51,135.24,12003.14
11889,20250725,2025-07-25,FND0044,PAR00179,CUAD014,PROD029,LC-2025-011889,2025,11866.25,690.85,144.88,9705.95
11894,20251001,2025-10-01,FND0044,PAR00179,CUAD018,PROD029,LC-2025-011894,2025,3342.24,182.25,83.39,2075.31
11895,20251128,2025-11-28,FND0044,PAR00179,CUAD016,PROD029,LC-2025-011895,2025,1912.22,88.96,18.49,1588.39
11898,20250610,2025-06-10,FND0045,PAR00180,CUAD009,PROD030,LC-2025-011898,2025,14107.18,640.92,204.68,9953.7
11902,20250729,2025-07-29,FND0045,PAR00180,CUAD012,PROD030,LC-2025-011902,2025,6463.94,95.8,66.3,3960.6
11903,20250802,2025-08-02,FND0045,PAR00180,CUAD008,PROD030,LC-2025-011903,2025,8923.63,859.51,109.49,6660.97
11920,20250721,2025-07-21,FND0045,PAR00181,CUAD008,PROD030,LC-2025-011920,2025,1799.86,149.72,18.25,1078.02
11932,20250502,2025-05-02,FND0045,PAR00182,CUAD005,PROD030,LC-2025-011932,2025,3084.78,100.96,43.64,2758.65
11941,20250801,2025-08-01,FND0045,PAR00182,CUAD004,PROD030,LC-2025-011941,2025,5327.53,242.58,80.85,4493.37
11948,20250919,2025-09-19,FND0045,PAR00182,CUAD010,PROD030,LC-2025-011948,2025,2707.09,160.3,25.86,2680.19
11978,20251210,2025-12-10,FND0045,PAR00183,CUAD001,PROD030,LC-2025-011978,2025,18003.1,1035.04,212.54,14488.24
11981,20250514,2025-05-14,FND0045,PAR00184,CUAD010,PROD030,LC-2025-011981,2025,1410.46,81.68,16.53,1498.38
12001,20250125,2025-01-25,FND0045,PAR00185,CUAD006,PROD030,LC-2025-012001,2025,9248.72,474.81,231.22,7174.62
12009,20250809,2025-08-09,FND0045,PAR00185,CUAD003,PROD030,LC-2025-012009,2025,5480.39,337.74,54.89,4797.42
12018,20251230,2025-12-30,FND0045,PAR00185,CUAD014,PROD030,LC-2025-012018,2025,3856.82,147.43,37.71,3461.12
12031,20250620,2025-06-20,FND0046,PAR00187,CUAD018,PROD030,LC-2025-012031,2025,22613.47,846.38,220.05,17713.76
12043,20250926,2025-09-26,FND0046,PAR00187,CUAD008,PROD030,LC-2025-012043,2025,2064.83,98.22,21.11,1662.04
12046,20251031,2025-10-31,FND0046,PAR00187,CUAD012,PROD030,LC-2025-012046,2025,19475.13,771.8,216.48,16276.08
12057,20250801,2025-08-01,FND0046,PAR00188,CUAD015,PROD030,LC-2025-012057,2025,3430.25,200.94,27.51,3050.97
12062,20251009,2025-10-09,FND0046,PAR00188,CUAD018,PROD030,LC-2025-012062,2025,14791.21,1453.24,208.99,11938.14
12065,20250507,2025-05-07,FND0046,PAR00189,CUAD004,PROD030,LC-2025-012065,2025,21665.79,1320.91,216.23,15218.97
12067,20250716,2025-07-16,FND0046,PAR00189,CUAD006,PROD030,LC-2025-012067,2025,13868.1,632.61,116.03,7485.63
12069,20250807,2025-08-07,FND0046,PAR00189,CUAD015,PROD030,LC-2025-012069,2025,4034.31,295.96,53.01,3267.81
12086,20250530,2025-05-30,FND0047,PAR00191,CUAD011,PROD030,LC-2025-012086,2025,12538.72,409.93,204.56,12029.32
12124,20251028,2025-10-28,FND0047,PAR00193,CUAD008,PROD030,LC-2025-012124,2025,13274.3,911.17,110.84,12397.68
12126,20251222,2025-12-22,FND0047,PAR00193,CUAD013,PROD030,LC-2025-012126,2025,8403.04,258.43,105.77,7327.8
12131,20251002,2025-10-02,FND0047,PAR00194,CUAD004,PROD030,LC-2025-012131,2025,22842.67,1669.3,252.98,22746.47
12133,20250630,2025-06-30,FND0047,PAR00195,CUAD012,PROD030,LC-2025-012133,2025,1313.51,142.47,12.33,1108.23
12170,20250701,2025-07-01,FND0048,PAR00198,CUAD014,PROD031,LC-2025-012170,2025,9013.7,555.39,225.34,10323.1
12174,20250809,2025-08-09,FND0048,PAR00198,CUAD007,PROD031,LC-2025-012174,2025,16584.55,794.77,210.47,10396.58
12185,20250815,2025-08-15,FND0049,PAR00199,CUAD016,PROD032,LC-2025-012185,2025,2803.4,164.69,26.98,2117.39
12206,20250811,2025-08-11,FND0049,PAR00201,CUAD010,PROD032,LC-2025-012206,2025,13286.5,809.87,142.59,11799.79
12216,20251108,2025-11-08,FND0049,PAR00201,CUAD016,PROD032,LC-2025-012216,2025,14693.61,785.33,367.34,11019.67
12225,20250721,2025-07-21,FND0050,PAR00202,CUAD006,PROD033,LC-2025-012225,2025,6025.78,272.89,94.91,4406.18
12235,20250918,2025-09-18,FND0050,PAR00202,CUAD002,PROD033,LC-2025-012235,2025,14431.89,624.72,153.56,13561.87
12247,20251028,2025-10-28,FND0050,PAR00203,CUAD006,PROD033,LC-2025-012247,2025,10159.63,445.99,116.51,8257.94
12266,20250924,2025-09-24,FND0051,PAR00205,CUAD011,PROD034,LC-2025-012266,2025,4426.8,212.51,58.11,3090.33
12287,20250909,2025-09-09,FND0052,PAR00207,CUAD017,PROD035,LC-2025-012287,2025,3539.22,247.71,42.53,3381.34
12293,20250703,2025-07-03,FND0053,PAR00208,CUAD002,PROD036,LC-2025-012293,2025,10711.02,815.92,124.46,8034.1
12298,20251106,2025-11-06,FND0053,PAR00208,CUAD008,PROD036,LC-2025-012298,2025,6063.56,203.24,65.98,4921.33
12338,20250614,2025-06-14,FND0054,PAR00211,CUAD017,PROD037,LC-2025-012338,2025,5090.9,210.79,43.61,4249.82
12339,20250717,2025-07-17,FND0054,PAR00211,CUAD017,PROD037,LC-2025-012339,2025,12864.85,1055.23,241.7,12760.94
12340,20250823,2025-08-23,FND0054,PAR00211,CUAD008,PROD037,LC-2025-012340,2025,21968.16,1709.63,390.68,18757.32
12344,20250605,2025-06-05,FND0055,PAR00212,CUAD001,PROD038,LC-2025-012344,2025,11190.83,457.77,119.14,8601.03
12348,20251002,2025-10-02,FND0055,PAR00212,CUAD004,PROD038,LC-2025-012348,2025,14527.93,802.2,144.64,13936.62
12362,20250620,2025-06-20,FND0056,PAR00214,CUAD001,PROD039,LC-2025-012362,2025,8141.27,477.96,79.53,4444.74
12363,20250630,2025-06-30,FND0056,PAR00214,CUAD016,PROD039,LC-2025-012363,2025,5278.92,358.03,52.05,4163.37
12365,20250717,2025-07-17,FND0056,PAR00214,CUAD013,PROD039,LC-2025-012365,2025,29160.3,2307.18,339.01,25785.06
12376,20251211,2025-12-11,FND0056,PAR00214,CUAD014,PROD039,LC-2025-012376,2025,2018.76,98.61,29.93,1888.59
12389,20250707,2025-07-07,FND0056,PAR00216,CUAD004,PROD039,LC-2025-012389,2025,8216.95,324.62,79.6,7401.53
12422,20250721,2025-07-21,FND0056,PAR00218,CUAD014,PROD039,LC-2025-012422,2025,10458.02,700.59,109.05,9650.07
12427,20250909,2025-09-09,FND0056,PAR00218,CUAD011,PROD039,LC-2025-012427,2025,6654.95,601.46,82.86,5073.01
12429,20250920,2025-09-20,FND0056,PAR00218,CUAD017,PROD039,LC-2025-012429,2025,7113.65,524.63,66.61,5966.37
12442,20250919,2025-09-19,FND0057,PAR00219,CUAD002,PROD039,LC-2025-012442,2025,11540.86,712.44,102.35,9406.29
12456,20250625,2025-06-25,FND0057,PAR00221,CUAD011,PROD039,LC-2025-012456,2025,7518.54,325.84,91.55,5415.25
12467,20250917,2025-09-17,FND0057,PAR00221,CUAD003,PROD039,LC-2025-012467,2025,11467.68,1105.96,134.77,7670.61
12478,20250815,2025-08-15,FND0057,PAR00222,CUAD018,PROD039,LC-2025-012478,2025,10406.07,723.07,108.54,9166.37
12479,20250823,2025-08-23,FND0057,PAR00222,CUAD014,PROD039,LC-2025-012479,2025,2454.83,56.27,40.33,2285.95
12494,20250909,2025-09-09,FND0058,PAR00224,CUAD013,PROD039,LC-2025-012494,2025,18189.07,547.14,359.47,13666.17
12497,20250513,2025-05-13,FND0058,PAR00225,CUAD004,PROD039,LC-2025-012497,2025,10523.54,826.92,123.3,10233.31
12525,20250920,2025-09-20,FND0058,PAR00227,CUAD005,PROD039,LC-2025-012525,2025,10557.14,487.19,117.78,7836.27
12530,20251229,2025-12-29,FND0058,PAR00227,CUAD003,PROD039,LC-2025-012530,2025,980.34,70.81,18.64,872.45
12533,20250711,2025-07-11,FND0059,PAR00228,CUAD006,PROD039,LC-2025-012533,2025,7752.39,270.08,157.9,4617.21
12554,20250904,2025-09-04,FND0059,PAR00230,CUAD008,PROD039,LC-2025-012554,2025,6211.92,231.83,95.3,5470.51
12556,20251001,2025-10-01,FND0059,PAR00230,CUAD018,PROD039,LC-2025-012556,2025,15865.95,1245.06,190.01,16657.9
12561,20250510,2025-05-10,FND0059,PAR00231,CUAD009,PROD039,LC-2025-012561,2025,10326.9,294.21,107.94,11093.54
12569,20250818,2025-08-18,FND0059,PAR00231,CUAD002,PROD039,LC-2025-012569,2025,7087.26,595.96,69.98,6307.96
12582,20250609,2025-06-09,FND0059,PAR00232,CUAD010,PROD039,LC-2025-012582,2025,7639.96,478.93,103.26,6011.05
12624,20250827,2025-08-27,FND0061,PAR00236,CUAD010,PROD041,LC-2025-012624,2025,2818.04,158.0,25.42,3181.16
